entry,exit,dir,entry_px,exit_px,size,net_%
2025-04-23 05:40:00+00:00,2025-04-23 06:40:00+00:00,LONG,93329.51,93631.52,0.5,0.1661
2025-04-23 06:45:00+00:00,2025-04-23 07:45:00+00:00,LONG,93691.86,93784.98,0.5,0.0061
2025-04-23 07:50:00+00:00,2025-04-23 08:50:00+00:00,LONG,93897.38,94307.7,0.5,0.2512
2025-04-23 10:15:00+00:00,2025-04-23 11:15:00+00:00,LONG,93514.32,93663.71,0.5,0.0637
2025-04-23 12:10:00+00:00,2025-04-23 13:10:00+00:00,LONG,93782.61,93968.55,0.5,0.0463
2025-04-23 14:00:00+00:00,2025-04-23 15:00:00+00:00,LONG,93635.33,92764.35,0.5,-0.3727
2025-04-23 15:05:00+00:00,2025-04-23 16:05:00+00:00,LONG,92737.52,93090.11,0.5,0.2573
2025-04-23 16:10:00+00:00,2025-04-23 17:10:00+00:00,LONG,93152.0,93863.63,0.5,0.3983
2025-04-23 17:35:00+00:00,2025-04-23 18:35:00+00:00,LONG,93685.93,93849.55,0.5,0.1188
2025-04-23 19:10:00+00:00,2025-04-23 20:10:00+00:00,LONG,93280.8,93644.06,0.5,0.1677
2025-04-23 20:50:00+00:00,2025-04-23 21:50:00+00:00,LONG,93706.01,93539.29,0.5,-0.0964
2025-04-23 21:55:00+00:00,2025-04-23 22:55:00+00:00,LONG,93485.5,93790.19,0.5,0.1327
2025-04-23 23:40:00+00:00,2025-04-24 00:40:00+00:00,LONG,93577.07,93625.67,0.5,-0.0482
2025-04-24 01:15:00+00:00,2025-04-24 02:15:00+00:00,LONG,93205.29,93482.3,0.5,0.2063
2025-04-24 04:10:00+00:00,2025-04-24 05:10:00+00:00,LONG,92666.66,92869.56,0.5,0.0804
2025-04-24 07:50:00+00:00,2025-04-24 08:50:00+00:00,LONG,92145.71,91881.88,0.5,-0.212
2025-04-24 08:55:00+00:00,2025-04-24 09:55:00+00:00,LONG,92017.75,92476.9,0.5,0.1453
2025-04-24 10:00:00+00:00,2025-04-24 11:00:00+00:00,LONG,92513.98,92504.81,0.5,0.0199
2025-04-24 11:10:00+00:00,2025-04-24 12:10:00+00:00,LONG,92356.0,92607.75,0.5,0.0484
2025-04-24 12:15:00+00:00,2025-04-24 13:15:00+00:00,LONG,92692.47,92752.43,0.5,0.0252
2025-04-24 13:20:00+00:00,2025-04-24 14:20:00+00:00,LONG,92759.73,92731.64,0.5,0.0013
2025-04-24 14:25:00+00:00,2025-04-24 15:25:00+00:00,LONG,92823.8,93136.25,0.5,0.2164
2025-04-24 17:05:00+00:00,2025-04-24 18:05:00+00:00,LONG,93151.65,93168.99,0.5,-0.0437
2025-04-24 18:10:00+00:00,2025-04-24 19:10:00+00:00,LONG,93315.39,93232.06,0.5,0.001
2025-04-24 19:15:00+00:00,2025-04-24 20:15:00+00:00,LONG,93299.97,93383.17,0.5,0.0793
2025-04-24 20:35:00+00:00,2025-04-24 21:35:00+00:00,LONG,93320.34,93250.15,0.5,-0.0608
2025-04-24 21:40:00+00:00,2025-04-24 22:40:00+00:00,LONG,93216.73,93446.65,0.5,0.1525
2025-04-24 22:45:00+00:00,2025-04-24 23:45:00+00:00,LONG,93391.38,93918.17,0.5,0.2631
2025-04-25 00:05:00+00:00,2025-04-25 01:05:00+00:00,LONG,93740.07,94195.5,0.5,0.1151
2025-04-25 02:55:00+00:00,2025-04-25 03:55:00+00:00,LONG,92992.33,93311.83,0.5,0.1862
2025-04-25 04:35:00+00:00,2025-04-25 05:35:00+00:00,LONG,93167.25,93299.02,0.5,0.0799
2025-04-25 05:40:00+00:00,2025-04-25 06:40:00+00:00,LONG,93269.88,93545.64,0.5,0.15
2025-04-25 07:15:00+00:00,2025-04-25 08:15:00+00:00,LONG,93622.48,93695.38,0.5,0.0095
2025-04-25 08:45:00+00:00,2025-04-25 09:45:00+00:00,LONG,93672.91,93687.56,0.5,0.0138
2025-04-25 09:50:00+00:00,2025-04-25 10:50:00+00:00,LONG,93778.73,93622.66,0.5,-0.0889
2025-04-25 10:55:00+00:00,2025-04-25 11:55:00+00:00,LONG,93634.02,94635.67,0.5,0.3918
2025-04-25 12:55:00+00:00,2025-04-25 13:55:00+00:00,LONG,94417.29,94400.01,0.5,-0.0197
2025-04-25 14:00:00+00:00,2025-04-25 15:00:00+00:00,LONG,94539.04,95552.73,0.5,0.4365
2025-04-25 15:40:00+00:00,2025-04-25 16:40:00+00:00,LONG,94964.33,95363.97,0.5,0.1535
2025-04-25 17:40:00+00:00,2025-04-25 18:40:00+00:00,LONG,94846.94,95194.95,0.5,0.1337
2025-04-25 18:55:00+00:00,2025-04-25 19:55:00+00:00,LONG,94970.15,95291.0,0.5,0.1377
2025-04-25 20:00:00+00:00,2025-04-25 21:00:00+00:00,LONG,95243.17,94930.63,0.5,-0.1965
2025-04-26 00:10:00+00:00,2025-04-26 01:10:00+00:00,LONG,94795.91,94882.6,0.5,0.0807
2025-04-26 13:25:00+00:00,2025-04-26 14:25:00+00:00,LONG,94066.26,94111.0,0.5,0.0073
2025-04-26 14:30:00+00:00,2025-04-26 15:30:00+00:00,LONG,94124.57,94304.54,0.5,0.136
2025-04-26 15:45:00+00:00,2025-04-26 16:45:00+00:00,LONG,94339.99,94296.07,0.5,-0.1055
2025-04-26 21:10:00+00:00,2025-04-26 22:10:00+00:00,LONG,94260.86,94583.42,0.5,0.1597
2025-04-27 02:00:00+00:00,2025-04-27 03:00:00+00:00,LONG,94128.86,94368.0,0.5,0.1151
2025-04-27 05:25:00+00:00,2025-04-27 06:25:00+00:00,LONG,93794.12,94012.27,0.5,0.1628
2025-04-27 06:35:00+00:00,2025-04-27 07:35:00+00:00,LONG,93967.57,94052.64,0.5,0.0507
2025-04-27 12:30:00+00:00,2025-04-27 13:30:00+00:00,LONG,93722.32,93913.77,0.5,0.0482
2025-04-27 13:35:00+00:00,2025-04-27 14:35:00+00:00,LONG,93996.0,94077.53,0.5,0.0248
2025-04-27 16:10:00+00:00,2025-04-27 17:10:00+00:00,LONG,93911.13,94098.22,0.5,0.0238
2025-04-27 17:30:00+00:00,2025-04-27 18:30:00+00:00,LONG,94043.47,94233.08,0.5,0.0656
2025-04-28 00:10:00+00:00,2025-04-28 01:10:00+00:00,LONG,93420.73,93339.99,0.5,-0.0432
2025-04-28 01:25:00+00:00,2025-04-28 02:25:00+00:00,LONG,93043.48,93378.42,0.5,0.173
2025-04-28 02:30:00+00:00,2025-04-28 03:30:00+00:00,LONG,93496.25,93834.0,0.5,0.1256
2025-04-28 05:05:00+00:00,2025-04-28 06:05:00+00:00,LONG,94087.03,94355.7,0.5,0.137
2025-04-28 07:15:00+00:00,2025-04-28 08:15:00+00:00,LONG,94565.23,94770.56,0.5,0.0829
2025-04-28 08:45:00+00:00,2025-04-28 09:45:00+00:00,LONG,94632.71,94797.16,0.5,0.1052
2025-04-28 10:05:00+00:00,2025-04-28 11:05:00+00:00,LONG,94767.62,95452.58,0.5,0.2008
2025-04-28 11:55:00+00:00,2025-04-28 12:55:00+00:00,LONG,95319.99,95350.69,0.5,0.0318
2025-04-28 16:10:00+00:00,2025-04-28 17:10:00+00:00,LONG,93565.22,93647.66,0.5,0.1181
2025-04-28 17:15:00+00:00,2025-04-28 18:15:00+00:00,LONG,93695.66,93839.95,0.5,0.0609
2025-04-28 18:20:00+00:00,2025-04-28 19:20:00+00:00,LONG,93926.25,94703.44,0.5,0.3949
2025-04-28 20:05:00+00:00,2025-04-28 21:05:00+00:00,LONG,94635.92,94466.11,0.5,-0.0507
2025-04-28 21:10:00+00:00,2025-04-28 22:10:00+00:00,LONG,94367.09,94640.92,0.5,0.1438
2025-04-28 22:30:00+00:00,2025-04-28 23:30:00+00:00,LONG,94604.86,95116.0,0.5,0.2366
2025-04-29 03:15:00+00:00,2025-04-29 04:15:00+00:00,LONG,94524.51,94752.3,0.5,0.1134
2025-04-29 04:45:00+00:00,2025-04-29 05:45:00+00:00,LONG,94434.92,94232.05,0.5,-0.1095
2025-04-29 05:50:00+00:00,2025-04-29 06:50:00+00:00,LONG,94291.12,94780.0,0.5,0.1783
2025-04-29 07:05:00+00:00,2025-04-29 08:05:00+00:00,LONG,94715.02,94989.48,0.5,0.1016
2025-04-29 08:40:00+00:00,2025-04-29 09:40:00+00:00,LONG,94860.63,94901.47,0.5,0.0395
2025-04-29 11:00:00+00:00,2025-04-29 12:00:00+00:00,LONG,94898.02,95072.0,0.5,0.1219
2025-04-29 12:05:00+00:00,2025-04-29 13:05:00+00:00,LONG,95137.54,94846.79,0.5,-0.1969
2025-04-29 13:20:00+00:00,2025-04-29 14:20:00+00:00,LONG,94840.0,94740.68,0.5,-0.0373
2025-04-29 14:25:00+00:00,2025-04-29 15:25:00+00:00,LONG,94737.97,94866.02,0.5,0.0163
2025-04-29 16:15:00+00:00,2025-04-29 17:15:00+00:00,LONG,94916.0,95102.04,0.5,0.0685
2025-04-29 17:20:00+00:00,2025-04-29 18:20:00+00:00,LONG,95149.15,95386.79,0.5,0.0975
2025-04-29 19:05:00+00:00,2025-04-29 20:05:00+00:00,LONG,95393.5,95215.96,0.5,-0.0418
2025-04-29 21:20:00+00:00,2025-04-29 22:20:00+00:00,LONG,94432.46,94094.0,0.5,-0.1194
2025-04-29 22:25:00+00:00,2025-04-29 23:25:00+00:00,LONG,94198.01,93903.72,0.5,-0.1478
2025-04-29 23:30:00+00:00,2025-04-30 00:30:00+00:00,LONG,94005.36,94547.44,0.5,0.2095
2025-04-30 00:50:00+00:00,2025-04-30 01:50:00+00:00,LONG,94395.96,94452.99,0.5,-0.0568
2025-04-30 01:55:00+00:00,2025-04-30 02:55:00+00:00,LONG,94527.73,94641.99,0.5,0.0604
2025-04-30 03:00:00+00:00,2025-04-30 04:00:00+00:00,LONG,94579.16,94953.77,0.5,0.2393
2025-04-30 08:10:00+00:00,2025-04-30 09:10:00+00:00,LONG,94725.1,94705.63,0.5,0.0303
2025-04-30 09:15:00+00:00,2025-04-30 10:15:00+00:00,LONG,94705.63,94875.53,0.5,0.1229
2025-04-30 11:10:00+00:00,2025-04-30 12:10:00+00:00,LONG,94985.55,95146.46,0.5,0.0583
2025-04-30 14:10:00+00:00,2025-04-30 15:10:00+00:00,LONG,93443.61,93971.49,0.5,0.2888
2025-04-30 15:20:00+00:00,2025-04-30 16:20:00+00:00,LONG,93821.74,93686.46,0.5,-0.0851
2025-04-30 16:25:00+00:00,2025-04-30 17:25:00+00:00,LONG,93730.0,94036.62,0.5,0.0782
2025-04-30 18:45:00+00:00,2025-04-30 19:45:00+00:00,LONG,94167.7,94041.31,0.5,-0.1175
2025-04-30 19:50:00+00:00,2025-04-30 20:50:00+00:00,LONG,94058.65,94650.0,0.5,0.2758
2025-04-30 23:45:00+00:00,2025-05-01 00:45:00+00:00,LONG,94231.79,94382.28,0.5,0.0294
2025-05-01 00:50:00+00:00,2025-05-01 01:50:00+00:00,LONG,94387.23,94646.02,0.5,0.1103
2025-05-01 01:55:00+00:00,2025-05-01 02:55:00+00:00,LONG,94636.51,94867.46,0.5,0.09
2025-05-01 05:20:00+00:00,2025-05-01 06:20:00+00:00,LONG,94920.4,95017.99,0.5,0.0585
2025-05-01 07:00:00+00:00,2025-05-01 08:00:00+00:00,LONG,94868.22,94961.79,0.5,0.083
2025-05-01 08:10:00+00:00,2025-05-01 09:10:00+00:00,LONG,95017.31,95175.99,0.5,0.0795
2025-05-01 09:15:00+00:00,2025-05-01 10:15:00+00:00,LONG,95215.0,96214.0,0.5,0.2711
2025-05-01 10:20:00+00:00,2025-05-01 11:20:00+00:00,LONG,96227.34,95940.85,0.5,-0.0745
2025-05-01 11:25:00+00:00,2025-05-01 12:25:00+00:00,LONG,95927.49,96197.61,0.5,0.2322
2025-05-01 12:30:00+00:00,2025-05-01 13:30:00+00:00,LONG,96243.48,96296.08,0.5,0.2066
2025-05-01 13:40:00+00:00,2025-05-01 14:40:00+00:00,LONG,96163.07,96368.0,0.5,0.1997
2025-05-01 14:45:00+00:00,2025-05-01 15:45:00+00:00,LONG,96510.0,96938.68,0.5,0.2586
2025-05-01 15:50:00+00:00,2025-05-01 16:50:00+00:00,LONG,96912.36,97096.33,0.5,0.1608
2025-05-01 18:15:00+00:00,2025-05-01 19:15:00+00:00,LONG,96650.01,96602.0,0.5,-0.08
2025-05-01 23:10:00+00:00,2025-05-02 00:10:00+00:00,LONG,96303.11,96619.04,0.5,0.1285
2025-05-02 00:15:00+00:00,2025-05-02 01:15:00+00:00,LONG,96599.99,97103.51,0.5,0.2085
2025-05-02 01:45:00+00:00,2025-05-02 02:45:00+00:00,LONG,96857.59,96998.94,0.5,0.044
2025-05-02 04:00:00+00:00,2025-05-02 05:00:00+00:00,LONG,97252.0,96976.45,0.5,-0.1607
2025-05-02 08:10:00+00:00,2025-05-02 09:10:00+00:00,LONG,96567.54,96783.01,0.5,0.0967
2025-05-02 09:40:00+00:00,2025-05-02 10:40:00+00:00,LONG,96594.54,96889.01,0.5,0.1198
2025-05-02 10:55:00+00:00,2025-05-02 11:55:00+00:00,LONG,96888.0,96928.97,0.5,0.0405
2025-05-02 12:10:00+00:00,2025-05-02 13:10:00+00:00,LONG,96792.46,96769.85,0.5,0.0793
2025-05-02 13:15:00+00:00,2025-05-02 14:15:00+00:00,LONG,96882.36,96978.23,0.5,-0.0235
2025-05-02 14:20:00+00:00,2025-05-02 15:20:00+00:00,LONG,97094.99,97443.39,0.5,0.2569
2025-05-02 15:30:00+00:00,2025-05-02 16:30:00+00:00,LONG,97354.73,97641.51,0.5,0.1326
2025-05-02 17:10:00+00:00,2025-05-02 18:10:00+00:00,LONG,97130.51,97523.99,0.5,0.1664
2025-05-02 21:50:00+00:00,2025-05-02 22:50:00+00:00,LONG,96651.0,96646.47,0.5,0.0102
2025-05-02 23:10:00+00:00,2025-05-03 00:10:00+00:00,LONG,96715.65,96806.19,0.5,0.067
2025-05-03 07:25:00+00:00,2025-05-03 08:25:00+00:00,LONG,96212.0,96353.38,0.5,-0.0051
2025-05-03 12:10:00+00:00,2025-05-03 13:10:00+00:00,LONG,95925.74,96190.0,0.5,0.1396
2025-05-03 13:40:00+00:00,2025-05-03 14:40:00+00:00,LONG,96253.19,96383.01,0.5,0.0401
2025-05-03 17:10:00+00:00,2025-05-03 18:10:00+00:00,LONG,96036.47,96211.49,0.5,0.0834
2025-05-04 01:20:00+00:00,2025-05-04 02:20:00+00:00,LONG,95914.0,96283.34,0.5,0.1555
2025-05-04 05:10:00+00:00,2025-05-04 06:10:00+00:00,LONG,95895.2,96029.58,0.5,0.078
2025-05-04 13:20:00+00:00,2025-05-04 14:20:00+00:00,LONG,95320.0,95517.09,0.5,0.0969
2025-05-04 23:30:00+00:00,2025-05-05 00:30:00+00:00,LONG,94433.85,94682.97,0.5,0.1608
2025-05-05 01:05:00+00:00,2025-05-05 02:05:00+00:00,LONG,94470.7,93646.2,0.5,-0.3147
2025-05-05 02:10:00+00:00,2025-05-05 03:10:00+00:00,LONG,94059.43,94141.9,0.5,0.03
2025-05-05 03:30:00+00:00,2025-05-05 04:30:00+00:00,LONG,94140.75,94373.11,0.5,0.0982
2025-05-05 04:35:00+00:00,2025-05-05 05:35:00+00:00,LONG,94365.18,94510.25,0.5,0.0242
2025-05-05 05:40:00+00:00,2025-05-05 06:40:00+00:00,LONG,94504.59,94707.17,0.5,0.1082
2025-05-05 06:45:00+00:00,2025-05-05 07:45:00+00:00,LONG,94662.01,94704.77,0.5,0.0201
2025-05-05 07:50:00+00:00,2025-05-05 08:50:00+00:00,LONG,94746.49,94515.9,0.5,-0.0941
2025-05-05 12:10:00+00:00,2025-05-05 13:10:00+00:00,LONG,94197.64,94199.99,0.5,0.0086
2025-05-05 13:15:00+00:00,2025-05-05 14:15:00+00:00,LONG,94318.92,94092.42,0.5,-0.1668
2025-05-05 14:35:00+00:00,2025-05-05 15:35:00+00:00,LONG,94023.0,93801.58,0.5,-0.1136
2025-05-05 15:40:00+00:00,2025-05-05 16:40:00+00:00,LONG,93731.67,94227.47,0.5,0.2312
2025-05-06 20:10:00+00:00,2025-05-06 21:10:00+00:00,LONG,94980.25,94608.99,0.5,-0.1155
2025-05-06 21:15:00+00:00,2025-05-06 22:15:00+00:00,LONG,94653.66,95452.17,0.5,0.2688
2025-05-06 22:20:00+00:00,2025-05-06 23:20:00+00:00,LONG,95498.41,96737.99,0.5,0.4468
2025-05-06 23:25:00+00:00,2025-05-07 00:25:00+00:00,LONG,96628.25,97248.27,0.5,0.3895
2025-05-07 03:10:00+00:00,2025-05-07 04:10:00+00:00,LONG,96409.99,96711.64,0.5,0.1107
2025-05-07 04:30:00+00:00,2025-05-07 05:30:00+00:00,LONG,96496.47,96420.0,0.5,-0.0376
2025-05-07 05:35:00+00:00,2025-05-07 06:35:00+00:00,LONG,96334.99,96484.0,0.5,0.1193
2025-05-07 06:40:00+00:00,2025-05-07 07:40:00+00:00,LONG,96531.22,96869.89,0.5,0.1287
2025-05-07 07:45:00+00:00,2025-05-07 08:45:00+00:00,LONG,96915.83,97023.81,0.5,0.0537
2025-05-07 13:25:00+00:00,2025-05-07 14:25:00+00:00,LONG,96725.14,97447.29,0.5,0.3321
2025-05-07 15:15:00+00:00,2025-05-07 16:15:00+00:00,LONG,96970.15,96765.46,0.5,-0.0909
2025-05-07 16:25:00+00:00,2025-05-07 17:25:00+00:00,LONG,96525.46,96635.4,0.5,0.0977
2025-05-07 18:10:00+00:00,2025-05-07 19:10:00+00:00,LONG,96229.23,96396.0,0.5,0.1336
2025-05-07 19:30:00+00:00,2025-05-07 20:30:00+00:00,LONG,95800.02,96342.38,0.5,0.259
2025-05-07 20:35:00+00:00,2025-05-07 21:35:00+00:00,LONG,96347.21,96992.06,0.5,0.4035
2025-05-07 22:20:00+00:00,2025-05-07 23:20:00+00:00,LONG,97080.0,97213.94,0.5,0.0843
2025-05-07 23:55:00+00:00,2025-05-08 00:55:00+00:00,LONG,97030.5,97770.01,0.5,0.077
2025-05-08 01:00:00+00:00,2025-05-08 02:00:00+00:00,LONG,97976.41,97899.99,0.5,-0.0818
2025-05-08 02:05:00+00:00,2025-05-08 03:05:00+00:00,LONG,97927.96,98793.99,0.5,0.3737
2025-05-08 03:10:00+00:00,2025-05-08 04:10:00+00:00,LONG,98776.32,99205.36,0.5,0.2206
2025-05-08 06:10:00+00:00,2025-05-08 07:10:00+00:00,LONG,98896.83,99133.44,0.5,0.1378
2025-05-08 08:25:00+00:00,2025-05-08 09:25:00+00:00,LONG,99534.61,99650.79,0.5,0.067
2025-05-08 09:35:00+00:00,2025-05-08 10:35:00+00:00,LONG,99559.42,99750.97,0.5,0.0989
2025-05-08 12:10:00+00:00,2025-05-08 13:10:00+00:00,LONG,99383.82,99260.83,0.5,-0.061
2025-05-08 13:15:00+00:00,2025-05-08 14:15:00+00:00,LONG,99333.64,99393.43,0.5,-0.0801
2025-05-08 14:20:00+00:00,2025-05-08 15:20:00+00:00,LONG,99447.85,100470.59,0.5,0.1617
2025-05-08 15:25:00+00:00,2025-05-08 16:25:00+00:00,LONG,100634.94,100864.89,0.5,0.1478
2025-05-08 16:30:00+00:00,2025-05-08 17:30:00+00:00,LONG,100965.74,101413.89,0.5,0.2761
2025-05-08 17:45:00+00:00,2025-05-08 18:45:00+00:00,LONG,100873.02,101391.99,0.5,0.2198
2025-05-08 18:50:00+00:00,2025-05-08 19:50:00+00:00,LONG,101349.21,101153.55,0.5,-0.0065
2025-05-08 19:55:00+00:00,2025-05-08 20:55:00+00:00,LONG,101299.99,102607.8,0.5,0.554
2025-05-08 21:00:00+00:00,2025-05-08 22:00:00+00:00,LONG,102332.46,102595.4,0.5,0.2416
2025-05-08 22:05:00+00:00,2025-05-08 23:05:00+00:00,LONG,102501.58,102976.28,0.5,0.1809
2025-05-08 23:10:00+00:00,2025-05-09 00:10:00+00:00,LONG,102996.96,103054.24,0.5,0.0446
2025-05-09 01:25:00+00:00,2025-05-09 02:25:00+00:00,LONG,102767.87,102720.01,0.5,-0.018
2025-05-09 04:10:00+00:00,2025-05-09 05:10:00+00:00,LONG,102660.01,102749.5,0.5,0.0955
2025-05-09 05:15:00+00:00,2025-05-09 06:15:00+00:00,LONG,102698.42,103023.92,0.5,0.117
2025-05-09 06:20:00+00:00,2025-05-09 07:20:00+00:00,LONG,103087.71,103727.86,0.5,0.2641
2025-05-09 07:35:00+00:00,2025-05-09 08:35:00+00:00,LONG,103799.76,103285.72,0.5,0.0052
2025-05-09 09:10:00+00:00,2025-05-09 10:10:00+00:00,LONG,102638.22,103039.73,0.5,0.1824
2025-05-09 12:10:00+00:00,2025-05-09 13:10:00+00:00,LONG,102950.9,103149.99,0.5,0.0242
2025-05-09 13:15:00+00:00,2025-05-09 14:15:00+00:00,LONG,103060.61,103344.96,0.5,0.2394
2025-05-09 14:25:00+00:00,2025-05-09 15:25:00+00:00,LONG,102658.94,102878.99,0.5,0.0803
2025-05-09 15:30:00+00:00,2025-05-09 16:30:00+00:00,LONG,102857.15,102799.99,0.5,-0.0518
2025-05-09 16:50:00+00:00,2025-05-09 17:50:00+00:00,LONG,102659.23,103164.54,0.5,0.2747
2025-05-09 19:25:00+00:00,2025-05-09 20:25:00+00:00,LONG,103000.0,103318.08,0.5,0.1626
2025-05-09 23:10:00+00:00,2025-05-10 00:10:00+00:00,LONG,102870.0,102999.99,0.5,0.1007
2025-05-10 02:20:00+00:00,2025-05-10 03:20:00+00:00,LONG,103031.07,103033.63,0.5,0.0011
2025-05-10 03:25:00+00:00,2025-05-10 04:25:00+00:00,LONG,103023.33,103126.99,0.5,0.0811
2025-05-10 05:10:00+00:00,2025-05-10 06:10:00+00:00,LONG,103148.5,103389.87,0.5,0.1586
2025-05-10 06:15:00+00:00,2025-05-10 07:15:00+00:00,LONG,103507.94,103850.0,0.5,0.1399
2025-05-10 09:10:00+00:00,2025-05-10 10:10:00+00:00,LONG,103471.35,103817.92,0.5,0.1605
2025-05-10 16:10:00+00:00,2025-05-10 17:10:00+00:00,LONG,103253.19,103390.75,0.5,0.1012
2025-05-10 18:10:00+00:00,2025-05-10 19:10:00+00:00,LONG,103314.29,103085.53,0.5,-0.1026
2025-05-10 19:15:00+00:00,2025-05-10 20:15:00+00:00,LONG,103205.57,103256.46,0.5,0.0042
2025-05-10 20:20:00+00:00,2025-05-10 21:20:00+00:00,LONG,103228.04,103244.0,0.5,0.0116
2025-05-10 21:25:00+00:00,2025-05-10 22:25:00+00:00,LONG,103229.6,103620.06,0.5,0.2061
2025-05-10 22:45:00+00:00,2025-05-10 23:45:00+00:00,LONG,103666.66,104596.11,0.5,0.3452
2025-05-10 23:50:00+00:00,2025-05-11 00:50:00+00:00,LONG,104739.23,104420.0,0.5,-0.0737
2025-05-11 02:55:00+00:00,2025-05-11 03:55:00+00:00,LONG,103781.06,104007.03,0.5,0.1229
2025-05-11 06:50:00+00:00,2025-05-11 07:50:00+00:00,LONG,103750.49,103424.9,0.5,-0.0998
2025-05-11 08:10:00+00:00,2025-05-11 09:10:00+00:00,LONG,103799.99,104250.0,0.5,0.1093
2025-05-11 09:20:00+00:00,2025-05-11 10:20:00+00:00,LONG,104160.74,104460.32,0.5,0.0338
2025-05-11 10:40:00+00:00,2025-05-11 11:40:00+00:00,LONG,104366.3,104512.46,0.5,0.0219
2025-05-11 11:45:00+00:00,2025-05-11 12:45:00+00:00,LONG,104444.49,104718.77,0.5,0.0602
2025-05-11 14:10:00+00:00,2025-05-11 15:10:00+00:00,LONG,103949.99,104497.69,0.5,0.211
2025-05-11 16:10:00+00:00,2025-05-11 17:10:00+00:00,LONG,104038.28,104039.44,0.5,-0.0377
2025-05-11 17:15:00+00:00,2025-05-11 18:15:00+00:00,LONG,104127.12,104002.52,0.5,-0.0989
2025-05-11 18:20:00+00:00,2025-05-11 19:20:00+00:00,LONG,104002.49,104463.53,0.5,0.2445
2025-05-11 21:10:00+00:00,2025-05-11 22:10:00+00:00,LONG,104012.83,104103.86,0.5,-0.0156
2025-05-11 22:30:00+00:00,2025-05-11 23:30:00+00:00,LONG,103891.44,103914.76,0.5,0.0432
2025-05-11 23:35:00+00:00,2025-05-12 00:35:00+00:00,LONG,103837.97,104476.19,0.5,0.3406
2025-05-12 02:50:00+00:00,2025-05-12 03:50:00+00:00,LONG,103829.56,104040.33,0.5,0.0897
2025-05-12 04:10:00+00:00,2025-05-12 05:10:00+00:00,LONG,104056.0,103920.23,0.5,-0.0493
2025-05-12 05:15:00+00:00,2025-05-12 06:15:00+00:00,LONG,103904.77,103919.96,0.5,0.0166
2025-05-12 06:20:00+00:00,2025-05-12 07:20:00+00:00,LONG,104070.22,105532.27,0.5,0.6055
2025-05-12 08:00:00+00:00,2025-05-12 09:00:00+00:00,LONG,104322.71,104516.85,0.5,0.1394
2025-05-12 10:10:00+00:00,2025-05-12 11:10:00+00:00,LONG,104275.49,104482.1,0.5,0.1431
2025-05-12 13:45:00+00:00,2025-05-12 14:45:00+00:00,LONG,104053.91,103114.34,0.5,-0.2915
2025-05-12 15:45:00+00:00,2025-05-12 16:45:00+00:00,LONG,102397.01,103035.8,0.5,0.2465
2025-05-12 18:10:00+00:00,2025-05-12 19:10:00+00:00,LONG,101965.65,101859.35,0.5,-0.0101
2025-05-12 19:25:00+00:00,2025-05-12 20:25:00+00:00,LONG,101670.42,102249.99,0.5,0.2372
2025-05-12 20:30:00+00:00,2025-05-12 21:30:00+00:00,LONG,102387.3,102468.72,0.5,-0.0162
2025-05-12 21:35:00+00:00,2025-05-12 22:35:00+00:00,LONG,102571.42,102829.32,0.5,0.1183
2025-05-12 23:55:00+00:00,2025-05-13 00:55:00+00:00,LONG,102791.32,102260.01,0.5,-0.2324
2025-05-13 01:40:00+00:00,2025-05-13 02:40:00+00:00,LONG,102249.99,101919.11,0.5,-0.1215
2025-05-13 03:30:00+00:00,2025-05-13 04:30:00+00:00,LONG,101606.15,102555.73,0.5,0.3763
2025-05-13 04:35:00+00:00,2025-05-13 05:35:00+00:00,LONG,102648.79,102336.5,0.5,-0.1434
2025-05-13 05:40:00+00:00,2025-05-13 06:40:00+00:00,LONG,102284.33,102574.71,0.5,0.1282
2025-05-13 06:45:00+00:00,2025-05-13 07:45:00+00:00,LONG,102503.41,102658.54,0.5,0.0789
2025-05-13 07:50:00+00:00,2025-05-13 08:50:00+00:00,LONG,102670.32,102734.36,0.5,0.0128
2025-05-13 08:55:00+00:00,2025-05-13 09:55:00+00:00,LONG,102722.0,103457.03,0.5,0.3751
2025-05-13 10:20:00+00:00,2025-05-13 11:20:00+00:00,LONG,103410.0,103592.8,0.5,0.0625
2025-05-13 11:25:00+00:00,2025-05-13 12:25:00+00:00,LONG,103608.62,103555.1,0.5,-0.0568
2025-05-13 13:05:00+00:00,2025-05-13 14:05:00+00:00,LONG,103560.47,103286.05,0.5,-0.0447
2025-05-13 14:10:00+00:00,2025-05-13 15:10:00+00:00,LONG,103082.14,103740.43,0.5,0.1886
2025-05-13 15:55:00+00:00,2025-05-13 16:55:00+00:00,LONG,103682.55,103725.85,0.5,0.0827
2025-05-13 17:00:00+00:00,2025-05-13 18:00:00+00:00,LONG,103829.97,104309.99,0.5,0.2106
2025-05-13 18:05:00+00:00,2025-05-13 19:05:00+00:00,LONG,104291.7,104170.21,0.5,-0.0019
2025-05-13 19:10:00+00:00,2025-05-13 20:10:00+00:00,LONG,104271.47,104582.08,0.5,0.1095
2025-05-14 04:10:00+00:00,2025-05-14 05:10:00+00:00,LONG,103549.19,103751.67,0.5,0.1256
2025-05-14 07:25:00+00:00,2025-05-14 08:25:00+00:00,LONG,103489.64,103644.83,0.5,0.0827
2025-05-14 09:00:00+00:00,2025-05-14 10:00:00+00:00,LONG,102993.77,103511.0,0.5,0.2383
